YearStart,YearEnd,StateAbbr,State,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategoryID1
2022,2022,NC,North Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,25.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NM,New Mexico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,NH,New Hampshire,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,42.9,Overall,Overall,,,OVERALL
2022,2022,NJ,New Jersey,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,46.4,Overall,Overall,,,OVERALL
2022,2022,NH,New Hampshire,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,26.2,Sex,Female,,,SEX
2022,2022,NV,Nevada,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NV,Nevada,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,NY,New York,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,48.4,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,NJ,New Jersey,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,25,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NJ,New Jersey,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,20.8,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MT,Montana,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,NY,New York,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MT,Montana,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,39.4,Sex,Female,,,SEX
2022,2022,NM,New Mexico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,46.3,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,NY,New York,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,31.3,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,NH,New Hampshire,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,NV,Nevada,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,43.4,Sex,Female,,,SEX
2022,2022,NY,New York,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,47,Overall,Overall,,,OVERALL
2022,2022,NV,Nevada,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,44,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,NC,North Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,71,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,NJ,New Jersey,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,22.7,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MT,Montana,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,53.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,NC,North Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,54.1,Sex,Male,,,SEX
2022,2022,NM,New Mexico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,34.6,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,MT,Montana,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,39.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,MT,Montana,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,33.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NV,Nevada,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,47.4,Overall,Overall,,,OVERALL
2022,2022,NE,Nebraska,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,31.7,Overall,Overall,,,OVERALL
2022,2022,NH,New Hampshire,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,NM,New Mexico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,NC,North Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,48.3,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,NY,New York,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,30.5,Overall,Overall,,,OVERALL
2022,2022,MT,Montana,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,14,Age,Age 18-44,,,AGE
2022,2022,NJ,New Jersey,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,55.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,47.5,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,NC,North Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,34.7,Overall,Overall,,,OVERALL
2022,2022,NM,New Mexico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,46.4,Sex,Female,,,SEX
2022,2022,NE,Nebraska,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,NY,New York,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,30.6,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,NC,North Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,47.9,Race/Ethnicity,Hispanic,,,RACE
2022,2022,NV,Nevada,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,37.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NJ,New Jersey,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,41.8,Sex,Female,,,SEX
2022,2022,NE,Nebraska,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,34.5,Sex,Male,,,SEX
2022,2022,MT,Montana,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,NY,New York,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,32.6,Sex,Male,,,SEX
2022,2022,NV,Nevada,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,70.3,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,NJ,New Jersey,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,36.8,Age,Age 45-64,,,AGE
2022,2022,NH,New Hampshire,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,31.6,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,NC,North Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,69,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,NC,North Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,35.2,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,NM,New Mexico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,29.1,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MT,Montana,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,42.8,Overall,Overall,,,OVERALL
2022,2022,NY,New York,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,28.5,Sex,Female,,,SEX
2022,2022,NH,New Hampshire,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,30.1,Overall,Overall,,,OVERALL
2022,2022,NV,Nevada,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,35.9,Sex,Male,,,SEX
2022,2022,NM,New Mexico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,NV,Nevada,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,NJ,New Jersey,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,36,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,NM,New Mexico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,47.3,Overall,Overall,,,OVERALL
2022,2022,NH,New Hampshire,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,16.5,Race/Ethnicity,Hispanic,,,RACE
2022,2022,NC,North Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,35.7,Sex,Male,,,SEX
2022,2022,NY,New York,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,57.7,Age,Age >=65,,,AGE
2022,2022,NC,North Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,16.9,Race/Ethnicity,Hispanic,,,RACE
2022,2022,PA,Pennsylvania,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,ND,North Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,28.3,Sex,Female,,,SEX
2022,2022,PR,Puerto Rico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,62,Sex,Female,,,SEX
2022,2022,OH,Ohio,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,35.7,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,ND,North Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,14.1,Age,Age 18-44,,,AGE
2022,2022,PR,Puerto Rico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,61.5,Race/Ethnicity,Hispanic,,,RACE
2022,2022,OK,Oklahoma,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,52.7,Sex,Female,,,SEX
2022,2022,RI,Rhode Island,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,44.8,Sex,Female,,,SEX
2022,2022,OH,Ohio,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,35.6,Overall,Overall,,,OVERALL
2022,2022,OR,Oregon,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,RI,Rhode Island,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,37.1,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,PA,Pennsylvania,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,45.1,Sex,Female,,,SEX
2022,2022,OK,Oklahoma,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,64.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,ND,North Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,64.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,SC,South Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,SC,South Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,36.7,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,PR,Puerto Rico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,53,Age,Age 45-64,,,AGE
2022,2022,PA,Pennsylvania,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,SD,South Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,38.9,Sex,Male,,,SEX
2022,2022,SD,South Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,47.9,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,OH,Ohio,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,37.6,Sex,Male,,,SEX
2022,2022,OH,Ohio,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,41.5,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,OK,Oklahoma,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,19.1,Age,Age 18-44,,,AGE
2022,2022,OK,Oklahoma,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,41.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,RI,Rhode Island,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,SD,South Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,47.6,Overall,Overall,,,OVERALL
2022,2022,SC,South Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,OR,Oregon,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,34.4,Age,Age 45-64,,,AGE
2022,2022,SC,South Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,16.6,Age,Age 18-44,,,AGE
2022,2022,SD,South Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,44.3,Race/Ethnicity,Hispanic,,,RACE
2022,2022,OH,Ohio,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,SD,South Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,39.4,Age,Age 45-64,,,AGE
2022,2022,OK,Oklahoma,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,58.4,Race/Ethnicity,Hispanic,,,RACE
2022,2022,ND,North Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,RI,Rhode Island,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,38.6,Age,Age 45-64,,,AGE
2022,2022,OH,Ohio,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,23.8,Race/Ethnicity,Hispanic,,,RACE
2022,2022,PR,Puerto Rico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,SD,South Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,OR,Oregon,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,33.6,Sex,Male,,,SEX
2022,2022,SC,South Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,25,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,OR,Oregon,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,30.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,OR,Oregon,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,58.3,Age,Age >=65,,,AGE
2022,2022,PA,Pennsylvania,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,48.6,Overall,Overall,,,OVERALL
2022,2022,PR,Puerto Rico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,PA,Pennsylvania,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,49.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,OH,Ohio,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,62.1,Age,Age >=65,,,AGE
2022,2022,PA,Pennsylvania,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,31.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,ND,North Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,38.7,Age,Age 45-64,,,AGE
2022,2022,OK,Oklahoma,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,RI,Rhode Island,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,22.4,Race/Ethnicity,Hispanic,,,RACE
2022,2022,ND,North Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,PR,Puerto Rico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,SC,South Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,55.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,OR,Oregon,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,44.8,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,SC,South Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,38.2,Sex,Male,,,SEX
2022,2022,PR,Puerto Rico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,41.5,Sex,Female,,,SEX
2022,2022,OK,Oklahoma,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,60.7,Sex,Male,,,SEX
2022,2022,RI,Rhode Island,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,27.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,SC,South Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,37.8,Overall,Overall,,,OVERALL
2022,2022,SC,South Carolina,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,59.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,OK,Oklahoma,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,40.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,ND,North Dakota,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,44,Sex,Female,,,SEX
2022,2022,RI,Rhode Island,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,52,Sex,Male,,,SEX
2022,2022,OH,Ohio,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,53.9,Sex,Male,,,SEX
2022,2022,OR,Oregon,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Age-adjusted Prevalence,40.5,Race/Ethnicity,Hispanic,,,RACE
